taxids;name;type designation
1204499;Lycium environmental sample;
1204500;environmental samples;environmental samples <Sapotaceae>
1204501;Palaquium environmental sample;
1204502;environmental samples;environmental samples <Araliaceae>
1204503;Panax environmental sample;
1204504;environmental samples;environmental samples <Arecaceae>
1204505;Phoenix environmental sample;
1204506;environmental samples;environmental samples <Anacardiaceae>
1204507;Schinus environmental sample;
1204508;Trigonella environmental sample;
1204561;environmental samples;environmental samples <Entamoebidae>
1204563;Tetratrichomonas environmental sample;
1204739;environmental samples;environmental samples <Nymphaeaceae>
1204740;Barclaya environmental sample;
1204741;environmental samples;environmental samples <Cannaceae>
1204742;Canna environmental sample;
1204743;Cicer environmental sample;
1204744;environmental samples;environmental samples <Ranunculaceae>
1204745;Clematis environmental sample;
1204746;Cratylia environmental sample;
1204747;environmental samples;environmental samples <Myodocarpaceae>
1204748;Delarbrea environmental sample;
1204750;environmental samples;environmental samples <Menispermaceae>
1204751;Fibraurea environmental sample;
1204752;Guadua environmental sample;
1204753;environmental samples;environmental samples <Asparagaceae>
1204754;Hemiphylacus environmental sample;
1204756;Manilkara environmental sample;
1204757;Marantochloa environmental sample;
1204759;Pouteria environmental sample;
1204760;Xantolis environmental sample;
1204761;environmental samples;environmental samples <Saccharomycopsidaceae>
1204763;Pongamia environmental sample;
1204764;Trigonopleura environmental sample;
1204765;environmental samples;environmental samples <Microstromatales incertae sedis>
1206389;environmental samples;environmental samples <Morosphaeriaceae>
1207436;environmental samples;environmental samples <Cloacimonetes>
1208327;environmental samples;environmental samples <Dongia>
1208578;environmental samples;environmental samples <Parasegetibacter>
1208595;environmental samples;environmental samples <Serpulaceae>
1208620;environmental samples;environmental samples <Halorussus>
1208758;Iodamoeba environmental sample;
1208759;environmental samples;environmental samples <Entodiniomorphida>
1208760;Parentodinium environmental sample;
1208808;Blepharocorys environmental sample;
1208809;Cycloposthium environmental sample;
1208810;Troglodytella environmental sample;
1208811;Triplumaria environmental sample;
1208840;environmental samples;environmental samples <Leishmania>
1208841;Leishmania environmental sample;
1208888;environmental samples;environmental samples <Ammonifex>
1208906;Libyostrongylus environmental sample;
1208907;Necator environmental sample;
1208908;Oesophagostomum environmental sample;
1208910;environmental samples;environmental samples <Libyostrongylus>
1208911;environmental samples;environmental samples <Necator>
1208912;environmental samples;environmental samples <Oesophagostomum>
1210117;environmental samples;environmental samples <Flavitalea>
1210120;environmental samples;environmental samples <Ohtaekwangia>
1212463;environmental samples;environmental samples <Strongylida>
1212464;Strongylida environmental sample;
1214080;environmental samples;environmental samples <Chitinibacter>
1214588;environmental samples;environmental samples <Endogonaceae>
1214590;environmental samples;environmental samples <Diatrypaceae>
1214953;Coccolithovirus environmental sample;
1215292;environmental samples;environmental samples <Gaiella>
1215294;environmental samples;environmental samples <Amorphomonas>
1216060;environmental samples;environmental samples <Methylacidiphilum>
1219887;environmental samples;environmental samples <Albibacter>
1220998;environmental samples;environmental samples <Chryseomicrobium>
1221000;environmental samples;environmental samples <Alkanibacter>
1221378;environmental samples;environmental samples <Pseudoflavonifractor>
1221380;environmental samples;environmental samples <Kopriimonas>
1221830;environmental samples;environmental samples <Theaceae>
1221831;Theaceae environmental sample;
1221997;environmental samples;environmental samples <Piscibacillus>
1221999;environmental samples;environmental samples <Halarsenatibacter>
1223305;environmental samples;environmental samples <Auriculariaceae>
1223313;Amaranthaceae environmental sample;
1223315;Brassicaceae environmental sample;
1223638;environmental samples;environmental samples <Ascosphaeraceae>
1223643;environmental samples;environmental samples <Saccharomycetales incertae sedis>
1225882;environmental samples;environmental samples <Oenococcus>
1225885;environmental samples;environmental samples <Rhodosporidium>
1227572;environmental samples;environmental samples <Abagrotis>
1227573;Abagrotis environmental sample;
1227574;Abagrotis environmental sample cf. Abagrotis alternata;
1227575;Acrolophus environmental sample;
1227576;Acrolophus environmental sample cf. Acrolophus propinquus;
1227577;Blastobasis environmental sample;
1227578;Chionodes environmental sample cf. Chionodes adamas;
1227579;Choristoneura environmental sample cf. Choristoneura fractivittana;
1227580;Clepsis environmental sample cf. Clepsis peritana;
1227581;Clepsis environmental sample cf. Clepsis virescana;
1227582;Eucosma environmental sample cf. Eucosma derelecta;
1227583;Fulgoraecia environmental sample cf. Fulgoraecia exigua;
1227584;Halysidota environmental sample cf. Halysidota tessellaris;
1227585;Hypagyrtis environmental sample;
1227586;Idia environmental sample cf. Idia julia;
1227587;Isocorypha environmental sample cf. Isocorypha mediostriatella;
1227588;Macaria environmental sample;
1227589;Malacosoma environmental sample cf. Malacosoma americanum;
1227590;Noctua environmental sample cf. Noctua pronuba;
1227591;Paralobesia environmental sample cf. Paralobesia liriodendrana;
1227592;Phaecasiophora environmental sample cf. Phaecasiophora confixana;
1227593;Pseudexentera environmental sample;
1227594;Tipula environmental sample cf. Tipula submaculata;
1227595;environmental samples;environmental samples <Acrolophus>
1227596;environmental samples;environmental samples <Blastobasis>
1227597;environmental samples;environmental samples <Chionodes>
1227598;environmental samples;environmental samples <Choristoneura>
1227599;environmental samples;environmental samples <Clepsis>
1227600;environmental samples;environmental samples <Eucosma>
1227601;environmental samples;environmental samples <Fulgoraecia>
1227602;environmental samples;environmental samples <Halysidota>
1227603;environmental samples;environmental samples <Hypagyrtis>
1227604;environmental samples;environmental samples <Idia>
1227605;environmental samples;environmental samples <Isocorypha>
1227606;environmental samples;environmental samples <Macaria>
1227607;environmental samples;environmental samples <Malacosoma>
1227608;environmental samples;environmental samples <Noctua>
1227609;environmental samples;environmental samples <Paralobesia>
1227610;environmental samples;environmental samples <Phaecasiophora>
1227611;environmental samples;environmental samples <Pseudexentera>
1227767;environmental samples;environmental samples <Acrostichus>
1227768;Acrostichus environmental sample;
1227769;Folsomia environmental sample;
1227770;Heterorhabditis environmental sample;
1227771;Pellioditis environmental sample;
1227772;Plutellus environmental sample;
1227773;Rhabditis environmental sample;
1227774;Steinernema environmental sample;
1227775;Trichostrongylus environmental sample;
1227776;environmental samples;environmental samples <Folsomia>
1227777;environmental samples;environmental samples <Heterorhabditis>
1227778;environmental samples;environmental samples <Pellioditis>
1227779;environmental samples;environmental samples <Plutellus>
1227780;environmental samples;environmental samples <Rhabditis>
1227781;environmental samples;environmental samples <Steinernema>
1227783;environmental samples;environmental samples <Trichostrongylus>
1227960;Ascogregarina environmental sample;
1227961;Bodo environmental sample;
1227962;environmental samples;environmental samples <Dictyosteliida>
